Unnamed: 0,Name,PGC,dis_center_CoM_CenA_M83_0.76,e_dis_center_min_CoM_CenA_M83_0.76,e_dis_center_max_CoM_CenA_M83_0.76,major_infall_velocity_CoM_CenA_M83_0.76,e_major_infall_velocity_min_CoM_CenA_M83_0.76,e_major_infall_velocity_max_CoM_CenA_M83_0.76,minor_infall_velocity_CoM_CenA_M83_0.76,e_minor_infall_velocity_min_CoM_CenA_M83_0.76,e_minor_infall_velocity_max_CoM_CenA_M83_0.76
482,PGC6231465,PGC6231465,7.780045615263852,0.5,0.5,510.0739923645881,130,130,582.1920894021754,80,80
483,PGC8632161,PGC8632161,8.687912140058728,0.5,0.5,727.9742484625226,130,130,579.5543314809006,80,80
484,PGC8589270,PGC8589270,13.1029907149031,0.5,0.5,903.0982499221504,130,130,1102.2437650887712,80,80
485,PGC6055464,PGC6055464,11.96589638739182,0.5,0.5,1128.976565283296,130,130,1105.077360039854,80,80
486,PGC2390821,PGC2390821,14.436568091228041,0.5,0.5,1348.563697971364,130,130,1278.155856060054,80,80
487,PGC8413379,PGC8413379,9.349826996309343,0.5,0.5,639.4939016494807,130,130,759.0754432792394,80,80
488,PGC8320325,PGC8320325,9.459474749982776,0.5,0.5,894.7985790562184,130,130,693.7194094434203,80,80
489,PGC8919124,PGC8919124,14.147410547175598,0.5,0.5,1481.587458326626,130,130,1179.5797686739063,80,80
490,PGC2903536,PGC2903536,12.657001606478357,0.5,0.5,1099.2461474245433,130,130,1086.9672947148995,80,80
491,PGC5586717,PGC5586717,10.703735294684156,0.5,0.5,961.3297841838128,130,130,945.3104751313741,80,80
492,PGC3506115,PGC3506115,5.538552340330546,0.5,0.5,319.98519412362396,130,130,376.1954005590443,80,80
493,PGC8677992,PGC8677992,12.730310731885751,0.5,0.5,1026.0166303274973,130,130,961.436243045155,80,80
494,PGC2719108,PGC2719108,5.189269772248543,0.5,0.5,422.42317155474143,130,130,370.39354058602095,80,80
495,PGC9022368,PGC9022368,12.054258289333694,0.5,0.5,1113.2592432453037,130,130,862.5999286137903,80,80
496,PGC6595264,PGC6595264,7.54645308504632,0.5,0.5,590.5888959826561,130,130,429.87136319218473,80,80
497,PGC5593555,PGC5593555,10.166429859835702,0.5,0.5,897.9525560727132,130,130,1033.5850507150208,80,80
498,PGC6733979,PGC6733979,11.859094756721426,0.5,0.5,1023.4997562097261,130,130,1013.6953147828715,80,80
499,PGC8477864,PGC8477864,11.025589062696438,0.5,0.5,879.6935910627158,130,130,847.7888915653951,80,80
